Ausbildungsfeld,Canton,Ausbildungstyp,Geschlecht_Total,Geschlecht_Vollschulisch,Geschlecht_Dual,Mann_Total,Mann_Vollschulisch,Mann_Dual,Frau_Total,Frau_Vollschulisch,Frau_Dual
Design,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Design,FR,abt-total,6,0,6,3,0,3,3,0,3
Design,FR,EFZ,6,0,6,3,0,3,3,0,3
Design,FR,EBA,0,0,0,0,0,0,0,0,0
Design,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Design,SO,abt-total,5,0,5,2,0,2,3,0,3
Design,SO,EFZ,5,0,5,2,0,2,3,0,3
Design,SO,EBA,0,0,0,0,0,0,0,0,0
Design,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Design,BS,abt-total,6,0,6,2,0,2,4,0,4
Design,BS,EFZ,6,0,6,2,0,2,4,0,4
Design,BS,EBA,0,0,0,0,0,0,0,0,0
Design,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Design,BL,abt-total,6,0,6,1,0,1,5,0,5
Design,BL,EFZ,6,0,6,1,0,1,5,0,5
Design,BL,EBA,0,0,0,0,0,0,0,0,0
Design,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Design,SH,abt-total,1,0,1,0,0,0,1,0,1
Design,SH,EFZ,1,0,1,0,0,0,1,0,1
Design,SH,EBA,0,0,0,0,0,0,0,0,0
Design,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Design,AR,abt-total,1,0,1,1,0,1,0,0,0
Design,AR,EFZ,1,0,1,1,0,1,0,0,0
Design,AR,EBA,0,0,0,0,0,0,0,0,0
Design,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Design,AI,abt-total,1,0,1,1,0,1,0,0,0
Design,AI,EFZ,1,0,1,1,0,1,0,0,0
Design,AI,EBA,0,0,0,0,0,0,0,0,0
Design,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Design,SG,abt-total,27,0,27,7,0,7,20,0,20
Design,SG,EFZ,27,0,27,7,0,7,20,0,20
Design,SG,EBA,0,0,0,0,0,0,0,0,0
Design,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Design,GR,abt-total,18,0,18,4,0,4,14,0,14
Design,GR,EFZ,18,0,18,4,0,4,14,0,14
Design,GR,EBA,0,0,0,0,0,0,0,0,0
Design,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Design,AG,abt-total,24,0,24,11,0,11,13,0,13
Design,AG,EFZ,24,0,24,11,0,11,13,0,13
Design,AG,EBA,0,0,0,0,0,0,0,0,0
Design,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Design,TG,abt-total,13,0,13,4,0,4,9,0,9
Design,TG,EFZ,13,0,13,4,0,4,9,0,9
Design,TG,EBA,0,0,0,0,0,0,0,0,0
Design,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Design,TI,abt-total,25,20,5,3,2,1,22,18,4
Design,TI,EFZ,25,20,5,3,2,1,22,18,4
Design,TI,EBA,0,0,0,0,0,0,0,0,0
Design,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Design,VD,abt-total,47,27,20,10,3,7,37,24,13
Design,VD,EFZ,47,27,20,10,3,7,37,24,13
Design,VD,EBA,0,0,0,0,0,0,0,0,0
Design,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Design,VS,abt-total,16,0,16,7,0,7,9,0,9
Design,VS,EFZ,16,0,16,7,0,7,9,0,9
Design,VS,EBA,0,0,0,0,0,0,0,0,0
Design,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Design,NE,abt-total,9,0,9,1,0,1,8,0,8
Design,NE,EFZ,9,0,9,1,0,1,8,0,8
Design,NE,EBA,0,0,0,0,0,0,0,0,0
Design,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Design,GE,abt-total,36,14,22,21,8,13,15,6,9
Design,GE,EFZ,36,14,22,21,8,13,15,6,9
Design,GE,EBA,0,0,0,0,0,0,0,0,0
Design,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Design,JU,abt-total,1,0,1,1,0,1,0,0,0
Design,JU,EFZ,1,0,1,1,0,1,0,0,0
Design,JU,EBA,0,0,0,0,0,0,0,0,0
Design,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,,abt-total,464,101,363,60,17,43,404,84,320
Kunstgewerbe,,EFZ,445,101,344,57,17,40,388,84,304
Kunstgewerbe,,EBA,19,0,19,3,0,3,16,0,16
Kunstgewerbe,,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,ZH,abt-total,66,0,66,7,0,7,59,0,59
Kunstgewerbe,ZH,EFZ,62,0,62,6,0,6,56,0,56
Kunstgewerbe,ZH,EBA,4,0,4,1,0,1,3,0,3
Kunstgewerbe,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,BE,abt-total,101,33,68,9,4,5,92,29,63
Kunstgewerbe,BE,EFZ,98,33,65,9,4,5,89,29,60
Kunstgewerbe,BE,EBA,3,0,3,0,0,0,3,0,3
Kunstgewerbe,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,LU,abt-total,28,0,28,2,0,2,26,0,26
Kunstgewerbe,LU,EFZ,28,0,28,2,0,2,26,0,26
Kunstgewerbe,LU,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,UR,abt-total,1,0,1,0,0,0,1,0,1
Kunstgewerbe,UR,EFZ,1,0,1,0,0,0,1,0,1
Kunstgewerbe,UR,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,SZ,abt-total,7,0,7,1,0,1,6,0,6
Kunstgewerbe,SZ,EFZ,7,0,7,1,0,1,6,0,6
Kunstgewerbe,SZ,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,OW,abt-total,1,0,1,0,0,0,1,0,1
Kunstgewerbe,OW,EFZ,1,0,1,0,0,0,1,0,1
Kunstgewerbe,OW,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,NW,abt-total,1,0,1,0,0,0,1,0,1
Kunstgewerbe,NW,EFZ,1,0,1,0,0,0,1,0,1
Kunstgewerbe,NW,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,GL,abt-total,2,0,2,1,0,1,1,0,1
Kunstgewerbe,GL,EFZ,2,0,2,1,0,1,1,0,1
Kunstgewerbe,GL,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,ZG,abt-total,4,0,4,0,0,0,4,0,4
Kunstgewerbe,ZG,EFZ,3,0,3,0,0,0,3,0,3
Kunstgewerbe,ZG,EBA,1,0,1,0,0,0,1,0,1
Kunstgewerbe,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,FR,abt-total,11,0,11,2,0,2,9,0,9
Kunstgewerbe,FR,EFZ,11,0,11,2,0,2,9,0,9
Kunstgewerbe,FR,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,SO,abt-total,6,0,6,0,0,0,6,0,6
Kunstgewerbe,SO,EFZ,6,0,6,0,0,0,6,0,6
Kunstgewerbe,SO,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,BS,abt-total,7,0,7,1,0,1,6,0,6
Kunstgewerbe,BS,EFZ,7,0,7,1,0,1,6,0,6
Kunstgewerbe,BS,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,BL,abt-total,10,0,10,2,0,2,8,0,8
Kunstgewerbe,BL,EFZ,10,0,10,2,0,2,8,0,8
Kunstgewerbe,BL,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,SH,abt-total,5,0,5,2,0,2,3,0,3
Kunstgewerbe,SH,EFZ,5,0,5,2,0,2,3,0,3
Kunstgewerbe,SH,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,AR,abt-total,1,0,1,0,0,0,1,0,1
Kunstgewerbe,AR,EFZ,1,0,1,0,0,0,1,0,1
Kunstgewerbe,AR,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,AI,abt-total,1,0,1,0,0,0,1,0,1
Kunstgewerbe,AI,EFZ,1,0,1,0,0,0,1,0,1
Kunstgewerbe,AI,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,SG,abt-total,29,0,29,4,0,4,25,0,25
Kunstgewerbe,SG,EFZ,27,0,27,4,0,4,23,0,23
Kunstgewerbe,SG,EBA,2,0,2,0,0,0,2,0,2
Kunstgewerbe,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,GR,abt-total,14,0,14,1,0,1,13,0,13
Kunstgewerbe,GR,EFZ,13,0,13,1,0,1,12,0,12
Kunstgewerbe,GR,EBA,1,0,1,0,0,0,1,0,1
Kunstgewerbe,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,AG,abt-total,29,0,29,2,0,2,27,0,27
Kunstgewerbe,AG,EFZ,29,0,29,2,0,2,27,0,27
Kunstgewerbe,AG,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,TG,abt-total,16,0,16,2,0,2,14,0,14
Kunstgewerbe,TG,EFZ,14,0,14,1,0,1,13,0,13
Kunstgewerbe,TG,EBA,2,0,2,1,0,1,1,0,1
Kunstgewerbe,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,TI,abt-total,16,8,8,2,1,1,14,7,7
Kunstgewerbe,TI,EFZ,15,8,7,2,1,1,13,7,6
Kunstgewerbe,TI,EBA,1,0,1,0,0,0,1,0,1
Kunstgewerbe,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,VD,abt-total,33,12,21,9,4,5,24,8,16
Kunstgewerbe,VD,EFZ,29,12,17,8,4,4,21,8,13
Kunstgewerbe,VD,EBA,4,0,4,1,0,1,3,0,3
Kunstgewerbe,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,VS,abt-total,0,0,0,0,0,0,0,0,0
Kunstgewerbe,VS,EFZ,0,0,0,0,0,0,0,0,0
Kunstgewerbe,VS,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,NE,abt-total,27,13,14,5,2,3,22,11,11
Kunstgewerbe,NE,EFZ,27,13,14,5,2,3,22,11,11
Kunstgewerbe,NE,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,GE,abt-total,45,35,10,8,6,2,37,29,8
Kunstgewerbe,GE,EFZ,44,35,9,8,6,2,36,29,7
Kunstgewerbe,GE,EBA,1,0,1,0,0,0,1,0,1
Kunstgewerbe,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,JU,abt-total,3,0,3,0,0,0,3,0,3
Kunstgewerbe,JU,EFZ,3,0,3,0,0,0,3,0,3
Kunstgewerbe,JU,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,JU,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",,abt-total,103,0,103,22,0,22,81,0,81
"Bibliothek, Informationswesen, Archiv",,EFZ,103,0,103,22,0,22,81,0,81
"Bibliothek, Informationswesen, Archiv",,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",ZH,abt-total,12,0,12,2,0,2,10,0,10
"Bibliothek, Informationswesen, Archiv",ZH,EFZ,12,0,12,2,0,2,10,0,10
"Bibliothek, Informationswesen, Archiv",ZH,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",ZH,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",BE,abt-total,11,0,11,3,0,3,8,0,8
"Bibliothek, Informationswesen, Archiv",BE,EFZ,11,0,11,3,0,3,8,0,8
"Bibliothek, Informationswesen, Archiv",BE,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",BE,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",LU,abt-total,4,0,4,1,0,1,3,0,3
"Bibliothek, Informationswesen, Archiv",LU,EFZ,4,0,4,1,0,1,3,0,3
"Bibliothek, Informationswesen, Archiv",LU,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",LU,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",UR,abt-total,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",UR,EFZ,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",UR,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",UR,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",SZ,abt-total,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",SZ,EFZ,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",SZ,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",SZ,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",OW,abt-total,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",OW,EFZ,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",OW,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",OW,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",NW,abt-total,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",NW,EFZ,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",NW,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",NW,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",GL,abt-total,1,0,1,0,0,0,1,0,1
"Bibliothek, Informationswesen, Archiv",GL,EFZ,1,0,1,0,0,0,1,0,1
"Bibliothek, Informationswesen, Archiv",GL,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",GL,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",ZG,abt-total,1,0,1,0,0,0,1,0,1
"Bibliothek, Informationswesen, Archiv",ZG,EFZ,1,0,1,0,0,0,1,0,1
"Bibliothek, Informationswesen, Archiv",ZG,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",ZG,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",FR,abt-total,5,0,5,0,0,0,5,0,5
"Bibliothek, Informationswesen, Archiv",FR,EFZ,5,0,5,0,0,0,5,0,5
"Bibliothek, Informationswesen, Archiv",FR,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",FR,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",SO,abt-total,1,0,1,0,0,0,1,0,1
"Bibliothek, Informationswesen, Archiv",SO,EFZ,1,0,1,0,0,0,1,0,1
"Bibliothek, Informationswesen, Archiv",SO,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",SO,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",BS,abt-total,5,0,5,1,0,1,4,0,4
"Bibliothek, Informationswesen, Archiv",BS,EFZ,5,0,5,1,0,1,4,0,4
"Bibliothek, Informationswesen, Archiv",BS,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",BS,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",BL,abt-total,3,0,3,1,0,1,2,0,2
"Bibliothek, Informationswesen, Archiv",BL,EFZ,3,0,3,1,0,1,2,0,2
"Bibliothek, Informationswesen, Archiv",BL,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",Bl,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",SH,abt-total,3,0,3,0,0,0,3,0,3
"Bibliothek, Informationswesen, Archiv",SH,EFZ,3,0,3,0,0,0,3,0,3
"Bibliothek, Informationswesen, Archiv",SH,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",SH,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",AR,abt-total,1,0,1,1,0,1,0,0,0
"Bibliothek, Informationswesen, Archiv",AR,EFZ,1,0,1,1,0,1,0,0,0
"Bibliothek, Informationswesen, Archiv",AR,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",AR,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",AI,abt-total,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",AI,EFZ,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",AI,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",AI,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",SG,abt-total,2,0,2,0,0,0,2,0,2
"Bibliothek, Informationswesen, Archiv",SG,EFZ,2,0,2,0,0,0,2,0,2
"Bibliothek, Informationswesen, Archiv",SG,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",SG,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",GR,abt-total,1,0,1,1,0,1,0,0,0
"Bibliothek, Informationswesen, Archiv",GR,EFZ,1,0,1,1,0,1,0,0,0
"Bibliothek, Informationswesen, Archiv",GR,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",GR,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",AG,abt-total,3,0,3,0,0,0,3,0,3
"Bibliothek, Informationswesen, Archiv",AG,EFZ,3,0,3,0,0,0,3,0,3
"Bibliothek, Informationswesen, Archiv",AG,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",AG,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",TG,abt-total,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",TG,EFZ,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",TG,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",TG,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",TI,abt-total,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",TI,EFZ,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",TI,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",TI,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",VD,abt-total,13,0,13,2,0,2,11,0,11
"Bibliothek, Informationswesen, Archiv",VD,EFZ,13,0,13,2,0,2,11,0,11
"Bibliothek, Informationswesen, Archiv",VD,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",VD,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",VS,abt-total,9,0,9,4,0,4,5,0,5
"Bibliothek, Informationswesen, Archiv",VS,EFZ,9,0,9,4,0,4,5,0,5
"Bibliothek, Informationswesen, Archiv",VS,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",VS,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",NE,abt-total,8,0,8,4,0,4,4,0,4
"Bibliothek, Informationswesen, Archiv",NE,EFZ,8,0,8,4,0,4,4,0,4
"Bibliothek, Informationswesen, Archiv",NE,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",NE,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",GE,abt-total,16,0,16,2,0,2,14,0,14
"Bibliothek, Informationswesen, Archiv",GE,EFZ,16,0,16,2,0,2,14,0,14
"Bibliothek, Informationswesen, Archiv",GE,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",GE,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",JU,abt-total,4,0,4,0,0,0,4,0,4
"Bibliothek, Informationswesen, Archiv",JU,EFZ,4,0,4,0,0,0,4,0,4
"Bibliothek, Informationswesen, Archiv",JU,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",JU,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,,abt-total,9969,2,9967,4330,1,4329,5639,1,5638
Handel,,EFZ,8079,0,8079,3557,0,3557,4522,0,4522
Handel,,EBA,1890,2,1888,773,1,772,1117,1,1116
Handel,,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,ZH,abt-total,1771,0,1771,842,0,842,929,0,929
Handel,ZH,EFZ,1382,0,1382,663,0,663,719,0,719
Handel,ZH,EBA,389,0,389,179,0,179,210,0,210
Handel,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,BE,abt-total,1261,0,1261,506,0,506,755,0,755
Handel,BE,EFZ,1012,0,1012,419,0,419,593,0,593
Handel,BE,EBA,249,0,249,87,0,87,162,0,162
Handel,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,LU,abt-total,622,0,622,241,0,241,381,0,381
Handel,LU,EFZ,503,0,503,203,0,203,300,0,300
Handel,LU,EBA,119,0,119,38,0,38,81,0,81
Handel,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,UR,abt-total,33,0,33,9,0,9,24,0,24
Handel,UR,EFZ,32,0,32,9,0,9,23,0,23
Handel,UR,EBA,1,0,1,0,0,0,1,0,1
Handel,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,SZ,abt-total,176,0,176,59,0,59,117,0,117
Handel,SZ,EFZ,148,0,148,52,0,52,96,0,96
Handel,SZ,EBA,28,0,28,7,0,7,21,0,21
Handel,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,OW,abt-total,29,0,29,9,0,9,20,0,20
Handel,OW,EFZ,23,0,23,8,0,8,15,0,15
Handel,OW,EBA,6,0,6,1,0,1,5,0,5
Handel,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,NW,abt-total,52,0,52,15,0,15,37,0,37
Handel,NW,EFZ,45,0,45,13,0,13,32,0,32
Handel,NW,EBA,7,0,7,2,0,2,5,0,5
Handel,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,GL,abt-total,42,0,42,15,0,15,27,0,27
Handel,GL,EFZ,31,0,31,9,0,9,22,0,22
Handel,GL,EBA,11,0,11,6,0,6,5,0,5
Handel,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,ZG,abt-total,178,0,178,68,0,68,110,0,110
Handel,ZG,EFZ,137,0,137,54,0,54,83,0,83
Handel,ZG,EBA,41,0,41,14,0,14,27,0,27
Handel,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,FR,abt-total,311,0,311,117,0,117,194,0,194
Handel,FR,EFZ,282,0,282,110,0,110,172,0,172
Handel,FR,EBA,29,0,29,7,0,7,22,0,22
Handel,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,SO,abt-total,345,0,345,160,0,160,185,0,185
Handel,SO,EFZ,250,0,250,120,0,120,130,0,130
Handel,SO,EBA,95,0,95,40,0,40,55,0,55
Handel,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,BS,abt-total,283,0,283,106,0,106,177,0,177
Handel,BS,EFZ,217,0,217,84,0,84,133,0,133
Handel,BS,EBA,66,0,66,22,0,22,44,0,44
Handel,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,BL,abt-total,290,0,290,165,0,165,125,0,125
Handel,BL,EFZ,236,0,236,142,0,142,94,0,94
Handel,BL,EBA,54,0,54,23,0,23,31,0,31
Handel,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,SH,abt-total,115,0,115,54,0,54,61,0,61
Handel,SH,EFZ,92,0,92,43,0,43,49,0,49
Handel,SH,EBA,23,0,23,11,0,11,12,0,12
Handel,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,AR,abt-total,42,0,42,17,0,17,25,0,25
Handel,AR,EFZ,33,0,33,11,0,11,22,0,22
Handel,AR,EBA,9,0,9,6,0,6,3,0,3
Handel,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,AI,abt-total,23,0,23,2,0,2,21,0,21
Handel,AI,EFZ,20,0,20,1,0,1,19,0,19
Handel,AI,EBA,3,0,3,1,0,1,2,0,2
Handel,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,SG,abt-total,809,0,809,313,0,313,496,0,496
Handel,SG,EFZ,651,0,651,247,0,247,404,0,404
Handel,SG,EBA,158,0,158,66,0,66,92,0,92
Handel,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,GR,abt-total,235,0,235,80,0,80,155,0,155
Handel,GR,EFZ,192,0,192,67,0,67,125,0,125
Handel,GR,EBA,43,0,43,13,0,13,30,0,30
Handel,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,AG,abt-total,809,0,809,365,0,365,444,0,444
Handel,AG,EFZ,641,0,641,300,0,300,341,0,341
Handel,AG,EBA,168,0,168,65,0,65,103,0,103
Handel,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,TG,abt-total,314,0,314,128,0,128,186,0,186
Handel,TG,EFZ,243,0,243,102,0,102,141,0,141
Handel,TG,EBA,71,0,71,26,0,26,45,0,45
Handel,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,TI,abt-total,309,2,307,151,1,150,158,1,157
Handel,TI,EFZ,272,0,272,131,0,131,141,0,141
Handel,TI,EBA,37,2,35,20,1,19,17,1,16
Handel,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,VD,abt-total,809,0,809,388,0,388,421,0,421
Handel,VD,EFZ,697,0,697,329,0,329,368,0,368
Handel,VD,EBA,112,0,112,59,0,59,53,0,53
Handel,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,VS,abt-total,403,0,403,160,0,160,243,0,243
Handel,VS,EFZ,335,0,335,141,0,141,194,0,194
Handel,VS,EBA,68,0,68,19,0,19,49,0,49
Handel,VS,nReglementiert,0,0,0,0,0,0,0,0,0
